order_id,customer_id,order_status,shipping_address,shipping_city,shipping_country,order_date,shipped_date,delivered_date
1778,176,delivered,8710 Stefanie Hill Apt. 906,South Calvin,Bermuda,2023-08-12,2023-08-13,2023-08-18
1779,283,delivered,8855 Wendy Loaf,New Jesse,Venezuela,2024-10-10,2024-10-14,2024-10-21
1780,156,delivered,287 Cory Junctions,North Derekchester,Lesotho,2025-10-13,2025-10-15,2025-10-22
1781,500,confirmed,8873 Davis Motorway Apt. 377,Dixonville,Greenland,2025-05-09,,
1782,360,confirmed,099 Jimenez Park,Robertside,France,2024-10-12,,
1783,134,delivered,9617 Mary Mission Suite 596,Zhangton,Netherlands,2024-09-04,2024-09-06,2024-09-08
1784,284,delivered,896 Robinson Club,Stephenside,Korea,2025-04-01,2025-04-04,2025-04-05
1785,485,delivered,15045 Michelle Creek,Meyerland,Swaziland,2025-12-04,2025-12-08,2025-12-14
1786,97,delivered,6627 Katherine Ways,Hillfort,United States Virgin Islands,2025-12-23,2025-12-28,2026-01-02
1787,100,delivered,1732 Potts Crossing Apt. 858,Lake Kimberlyfort,Italy,2024-11-19,2024-11-21,2024-11-24
1788,4,delivered,74314 Miller Walk,Christinastad,South Africa,2024-06-08,2024-06-10,2024-06-12
1789,270,pending,60770 Nicholas Heights Suite 972,South Vincentburgh,Zambia,2025-12-21,,
1790,280,shipped,56406 Gay Club,Davidbury,Tajikistan,2025-09-21,2025-09-26,
1791,39,delivered,5605 Davis Port Suite 210,Danielmouth,Honduras,2022-10-14,2022-10-18,2022-10-24
1792,193,cancelled,164 Kimberly Springs,Lake Stevenhaven,Chad,2025-04-17,,
1793,398,delivered,74503 Jonathan Canyon Apt. 703,Ruthfort,Belgium,2025-03-21,2025-03-25,2025-03-27
1794,351,delivered,660 Amy Tunnel,Ryanchester,Malaysia,2025-06-28,2025-07-03,2025-07-10
1795,300,delivered,875 Kim Causeway Suite 351,Jamesfort,Costa Rica,2025-04-30,2025-05-02,2025-05-07
1796,32,cancelled,1017 Daniels Glens,Martinville,Moldova,2025-12-06,,
1797,181,confirmed,6393 Kenneth Springs,Port Davidland,American Samoa,2025-06-01,,
1798,111,shipped,8162 Amber Spur,North Amy,Grenada,2025-10-01,2025-10-06,
1799,86,shipped,381 Lisa Meadow Apt. 091,North Anita,Switzerland,2025-12-13,2025-12-17,
1800,221,shipped,0595 West Station,Amyburgh,Sierra Leone,2025-10-05,2025-10-10,
1801,462,delivered,2690 William Road,East Katherine,Spain,2025-10-04,2025-10-05,2025-10-09
1802,315,confirmed,4572 Ronald Viaduct Suite 555,North Patrickberg,Mali,2024-05-15,,
1803,25,delivered,6675 Palmer Courts,Port Jamesberg,Poland,2024-10-23,2024-10-26,2024-10-31
1804,154,delivered,899 Shelly Port,Elizabethland,Tanzania,2025-06-15,2025-06-17,2025-06-22
1805,399,cancelled,9521 Lynch Isle Apt. 725,Lake Sharonberg,Gibraltar,2023-08-14,,
1806,478,cancelled,19786 Morse Lake Suite 277,New Chad,Nepal,2024-11-20,,
1807,154,delivered,05928 Erika Inlet,South Thomas,Guernsey,2025-06-20,2025-06-24,2025-06-25
1808,145,delivered,4042 Cory Hollow,Tammyfort,Rwanda,2023-04-02,2023-04-04,2023-04-10
1809,487,shipped,13694 Lee Common Apt. 852,Rebeccaton,Somalia,2025-11-22,2025-11-25,
1810,114,delivered,9442 Monica Camp,North Jermaine,Czech Republic,2025-08-26,2025-08-27,2025-08-31
1811,140,shipped,512 Dominguez Fort,New Robertshire,Bahamas,2023-06-16,2023-06-20,
1812,341,confirmed,55019 Solis Islands,Robinburgh,Israel,2025-05-18,,
1813,261,delivered,866 Dougherty Tunnel Apt. 921,East Holly,Mozambique,2025-12-23,2025-12-24,2025-12-28
1814,424,delivered,89830 Anne Trafficway,Zacharychester,Jersey,2025-11-30,2025-12-03,2025-12-09
1815,496,confirmed,17248 Woodward Knoll Apt. 566,South Amy,Sweden,2023-07-13,,
1816,305,delivered,8458 Holland Glens,South Ashleyberg,Thailand,2025-12-27,2025-12-30,2026-01-01
1817,293,shipped,32162 White Pass,South Theresa,Uruguay,2025-10-13,2025-10-18,
1818,433,confirmed,487 Johnson Trail Apt. 770,Port Courtney,Spain,2025-11-15,,
1819,259,delivered,06066 Taylor Lakes Apt. 707,South Shannon,Grenada,2025-12-25,2025-12-29,2026-01-03
1820,200,delivered,92555 Reed Bypass,Marshallview,South Africa,2025-08-08,2025-08-12,2025-08-19
1821,148,returned,9119 Walker Forges,Whiteville,Lesotho,2023-11-06,2023-11-07,2023-11-09
1822,276,delivered,580 Shannon Mission Apt. 512,Port Robinfort,Canada,2024-10-27,2024-10-30,2024-11-01
1823,275,delivered,62422 Parker Drive,Davidburgh,Vanuatu,2025-12-08,2025-12-13,2025-12-15
1824,65,pending,190 West Skyway,Carlosmouth,Bosnia and Herzegovina,2024-10-14,,
1825,42,delivered,6689 Harris Estate,Lake Georgeville,Solomon Islands,2025-11-13,2025-11-18,2025-11-19
1826,106,delivered,76121 Andrew Ridges Suite 669,Reedton,Japan,2025-05-02,2025-05-07,2025-05-09
1827,434,delivered,34775 Dalton Crossroad Apt. 352,West Traciestad,Malta,2024-01-11,2024-01-14,2024-01-20
1828,63,delivered,8486 Jennifer Station,Port Edwardtown,Syrian Arab Republic,2025-12-29,2025-12-30,2026-01-03
1829,85,delivered,748 Brady Canyon,East Brianview,Australia,2024-10-31,2024-11-05,2024-11-10
1830,185,delivered,128 Tucker Glens Suite 238,Mullinsshire,Fiji,2025-07-23,2025-07-24,2025-07-26
1831,58,delivered,7003 Kathleen Ways,East Jason,Turkey,2025-06-05,2025-06-08,2025-06-13
1832,206,delivered,6342 Curtis Ferry,Whitestad,Bosnia and Herzegovina,2024-10-17,2024-10-22,2024-10-26
1833,99,delivered,93298 Jonathan Turnpike Suite 488,Port Stephenburgh,United States of America,2024-05-19,2024-05-21,2024-05-24
1834,369,confirmed,69765 Calhoun Prairie Suite 143,Foxville,Philippines,2025-11-26,,
1835,185,shipped,721 Taylor Ridge,Joneschester,Singapore,2025-12-28,2025-12-30,
1836,109,delivered,450 Renee Terrace,New Kyle,Lesotho,2025-08-15,2025-08-18,2025-08-24
1837,268,confirmed,088 Julie Islands Suite 747,Port Misty,Saint Martin,2025-11-18,,
1838,476,delivered,09909 Nicole Islands Suite 178,Loriview,Bulgaria,2025-12-30,2026-01-02,2026-01-04
1839,93,returned,15450 Taylor Summit,South Scott,Russian Federation,2025-11-26,2025-11-28,2025-12-02
1840,83,delivered,3348 Shannon River,North Rebeccachester,French Southern Territories,2025-08-30,2025-08-31,2025-09-03
1841,258,cancelled,7387 Cunningham Cape Suite 025,Jennifermouth,Kyrgyz Republic,2025-10-05,,
1842,100,delivered,71354 Glass Locks,Froststad,Afghanistan,2024-05-04,2024-05-08,2024-05-13
1843,168,delivered,105 Douglas Divide Apt. 566,Stacyfurt,Lithuania,2025-04-28,2025-05-01,2025-05-07
1844,462,delivered,742 Jennifer Motorway,Port Jenna,Chile,2025-11-12,2025-11-15,2025-11-20
1845,477,delivered,5596 Cooper Common,North Charlesland,French Southern Territories,2025-04-29,2025-05-03,2025-05-05
1846,263,confirmed,5159 Larson Ferry Suite 690,Christopherfurt,Palau,2025-10-11,,
1847,258,delivered,594 Fox Landing Apt. 928,New Monicaborough,Papua New Guinea,2025-03-23,2025-03-28,2025-03-31
1848,177,returned,38557 Williams Causeway,North Joseph,Israel,2024-08-18,2024-08-19,2024-08-21
1849,430,delivered,2770 Clark Freeway,Ronnieview,Philippines,2023-10-01,2023-10-02,2023-10-09
1850,1,cancelled,835 Hayden Station,Robertsport,Anguilla,2025-09-07,,
1851,154,delivered,4981 Stephanie Ville Suite 360,Reedstad,Faroe Islands,2025-08-12,2025-08-14,2025-08-15
1852,56,confirmed,098 Linda Way,Port Veronicafort,Bouvet Island (Bouvetoya),2023-09-17,,
1853,145,shipped,50235 Wolf Island,Lake Steven,Ukraine,2025-02-09,2025-02-10,
1854,77,delivered,45749 William Park,Port David,Israel,2025-12-22,2025-12-25,2025-12-30
1855,272,returned,22540 Alan Lock Suite 673,New Eric,Aruba,2024-11-10,2024-11-11,2024-11-18
1856,400,cancelled,8488 Morris Track,North Amanda,Costa Rica,2023-05-01,,
1857,391,delivered,8462 Phillip Shores Apt. 748,South Brendafort,Paraguay,2025-09-07,2025-09-08,2025-09-12
1858,421,shipped,29149 Edwards Streets,Port David,Isle of Man,2024-03-18,2024-03-22,
1859,321,delivered,3627 Lisa Road Suite 634,North Christopher,American Samoa,2025-11-28,2025-12-02,2025-12-04
1860,8,delivered,227 Cindy Manor Suite 553,Kristinaport,Guam,2025-07-11,2025-07-15,2025-07-20
1861,43,delivered,6042 Clark Street Apt. 551,New Daniellestad,Svalbard & Jan Mayen Islands,2025-12-20,2025-12-22,2025-12-28
1862,419,delivered,864 Jennifer Haven Suite 236,Davidsonbury,Angola,2025-02-07,2025-02-08,2025-02-12
1863,164,delivered,88664 Tonya Summit,Savannahton,Cocos (Keeling) Islands,2025-10-19,2025-10-20,2025-10-24
1864,488,confirmed,8866 John Forges,Sheilaport,Saudi Arabia,2025-07-16,,
1865,261,shipped,568 Sara Mountains,North Crystalhaven,Guinea-Bissau,2025-11-18,2025-11-23,
1866,237,delivered,7851 Mitchell Flat,New Valerie,Romania,2025-12-09,2025-12-12,2025-12-19
1867,339,cancelled,5256 Figueroa Rapids,Lake Jacobburgh,Chile,2025-12-05,,
1868,405,confirmed,319 Dawn Mills Apt. 153,Port Sarah,Serbia,2024-04-02,,
1869,190,cancelled,37819 Anderson Points Suite 480,Aaronfurt,Cocos (Keeling) Islands,2025-11-06,,
1870,333,delivered,73960 Miller Springs Suite 349,North Clifford,American Samoa,2025-04-15,2025-04-20,2025-04-23
1871,94,shipped,31922 Brian Stravenue Suite 624,Coxfort,Armenia,2024-10-10,2024-10-11,
1872,265,shipped,58411 Jackson Stream,West Josephhaven,Bolivia,2025-12-24,2025-12-29,
1873,137,delivered,65360 Joseph Land Suite 402,South Walter,Korea,2025-10-14,2025-10-17,2025-10-19
1874,68,delivered,7109 Reed Neck,North Xavier,Argentina,2025-08-09,2025-08-14,2025-08-18
1875,479,delivered,473 Jackson Isle,South Christina,Mauritius,2025-07-21,2025-07-22,2025-07-26
1876,334,cancelled,55378 Jason Plains,Port Brandon,Switzerland,2025-12-28,,
1877,50,confirmed,889 Schmidt Haven,Shawnside,Zimbabwe,2025-04-06,,
1878,55,delivered,5265 Dawn Heights,West Catherine,Panama,2024-10-28,2024-10-30,2024-11-02
1879,140,shipped,08579 Jill Cliff,North Kimberly,Turks and Caicos Islands,2023-03-11,2023-03-12,
1880,426,delivered,99995 Raymond Summit Suite 549,Marshallberg,Azerbaijan,2023-03-24,2023-03-27,2023-03-30
1881,65,delivered,77880 Kathleen Divide,Lake Tracybury,Syrian Arab Republic,2025-01-24,2025-01-28,2025-01-30
1882,432,delivered,56811 Robert Union Apt. 637,Kevinmouth,Antarctica (the territory South of 60 deg S),2023-06-21,2023-06-24,2023-06-30
1883,398,delivered,115 Arnold Locks,New Christopherhaven,Hong Kong,2025-07-08,2025-07-10,2025-07-11
1884,313,shipped,37778 Robinson Groves,New Kathryn,Cyprus,2022-03-05,2022-03-09,
1885,19,delivered,7273 Cody Orchard,Jenniferburgh,Philippines,2024-04-14,2024-04-17,2024-04-20
1886,20,pending,035 Brianna Port,South Christina,French Southern Territories,2025-11-22,,
1887,277,delivered,14934 Tate Mall,Christopherborough,Senegal,2023-11-16,2023-11-20,2023-11-21
1888,80,delivered,93895 Holmes Avenue Suite 203,Emmamouth,Peru,2025-08-22,2025-08-26,2025-08-28
1889,133,cancelled,7054 Odonnell Ports,North Danaville,Hungary,2022-12-26,,
1890,477,delivered,57763 Huffman Lodge Apt. 120,Joannaburgh,Pakistan,2024-05-25,2024-05-27,2024-05-31
1891,27,delivered,8971 Julie Land Apt. 256,New Stephaniechester,Timor-Leste,2023-06-30,2023-07-03,2023-07-05
1892,83,delivered,536 Kaufman Avenue,South Mary,Angola,2025-08-22,2025-08-27,2025-09-03
1893,138,delivered,6970 Hannah Ridges Suite 635,North Kristina,Pitcairn Islands,2023-05-11,2023-05-15,2023-05-17
1894,350,returned,02233 Cody Parkway Suite 798,Port Blakeside,Sweden,2025-05-05,2025-05-10,2025-05-17
1895,206,delivered,21234 Alvarez Crossing,North Margaretburgh,Kyrgyz Republic,2023-04-15,2023-04-20,2023-04-25
1896,317,delivered,751 Lopez Ridges,Bushfort,Kuwait,2025-05-20,2025-05-22,2025-05-26
1897,148,delivered,64114 Andrea Plain Apt. 011,Kennethmouth,Guam,2023-07-04,2023-07-05,2023-07-11
1898,317,cancelled,26565 Cynthia Square,Brianport,Benin,2024-08-04,,
1899,110,delivered,5311 Miller Lodge Apt. 953,Port Frederick,Gabon,2025-01-22,2025-01-26,2025-02-01
1900,484,delivered,7082 Blake Parks Suite 344,Kristaside,Togo,2023-10-20,2023-10-23,2023-10-28
1901,356,delivered,0005 Jose Crossing,Colliermouth,Kazakhstan,2025-03-13,2025-03-16,2025-03-22
1902,500,shipped,427 Calvin Hills Apt. 499,West Davidville,Saint Pierre and Miquelon,2024-08-16,2024-08-18,
1903,31,cancelled,056 Stephanie Path,Port Jerry,Malawi,2024-01-20,,
1904,31,confirmed,379 Ricardo Lake Apt. 554,Herreraton,Malta,2023-09-26,,
1905,146,pending,18144 Michael Greens,Braunside,Lebanon,2024-11-03,,
1906,22,delivered,4009 Sherman Station Suite 805,Port Carrie,Macao,2024-12-16,2024-12-21,2024-12-22
1907,70,confirmed,51072 Zachary Lodge Suite 797,Jenniferville,Palau,2025-10-07,,
1908,385,pending,55022 Shane Vista Suite 069,South Adam,Jamaica,2023-01-11,,
1909,392,delivered,17615 Kenneth Crescent Apt. 654,West Rickey,Hong Kong,2023-05-19,2023-05-20,2023-05-24
1910,167,delivered,6643 Natalie Courts,Maryburgh,Switzerland,2025-01-03,2025-01-07,2025-01-10
1911,439,delivered,504 Ford Glens Suite 168,Brownfort,Dominican Republic,2025-05-19,2025-05-20,2025-05-27
1912,473,delivered,993 Christopher Mountain,Port Jacquelineland,Bulgaria,2025-06-10,2025-06-12,2025-06-14
1913,429,delivered,11109 Sharp Path Suite 384,East Lisa,Azerbaijan,2025-05-02,2025-05-03,2025-05-09
1914,410,returned,254 Hooper Road Suite 879,East Henry,Belgium,2025-08-31,2025-09-05,2025-09-10
1915,43,returned,42800 Matthew Turnpike,East Amanda,Monaco,2025-12-30,2026-01-01,2026-01-04
1916,264,cancelled,25916 Smith Ferry,Hallfort,Georgia,2025-05-22,,
1917,305,delivered,4811 Robinson Island,East Sara,Cayman Islands,2025-12-27,2025-12-29,2026-01-01
1918,22,delivered,056 Donald Fort Suite 630,East Joseph,Bulgaria,2025-05-24,2025-05-27,2025-06-03
1919,254,pending,7114 John Rapid,Robinsonstad,Cameroon,2023-10-16,,
1920,346,delivered,015 Matthew Glens,East Joseport,Norfolk Island,2024-07-29,2024-08-01,2024-08-03
1921,223,delivered,660 Olivia Square,Mullenfurt,Mali,2024-12-27,2024-12-30,2025-01-03
1922,209,cancelled,337 Heather Glen,Laneburgh,French Guiana,2024-09-20,,
1923,46,shipped,71615 Jensen Courts,New Amber,Svalbard & Jan Mayen Islands,2025-08-11,2025-08-15,
1924,43,delivered,1222 Ferrell Station,East Raymond,Mali,2025-09-28,2025-09-29,2025-10-04
1925,369,delivered,66193 Freeman Park,Knoxville,Liechtenstein,2025-08-16,2025-08-21,2025-08-22
1926,332,delivered,3409 Wood Skyway,Connorberg,Austria,2025-10-09,2025-10-12,2025-10-18
1927,398,shipped,4481 Jared Way Suite 504,East Carlside,Thailand,2024-04-17,2024-04-18,
1928,262,confirmed,4454 Harrington Springs,North Kristinestad,China,2025-06-21,,
1929,410,delivered,3974 Courtney Unions,West Justinton,Iraq,2025-10-23,2025-10-26,2025-10-28
1930,349,delivered,0616 Joshua Junctions Apt. 519,Port Amanda,Swaziland,2023-09-23,2023-09-28,2023-10-03
1931,290,delivered,72341 Natasha Road,Phillipsland,Mali,2025-08-25,2025-08-28,2025-08-29
1932,2,delivered,6287 Daniel Alley Suite 939,Proctorstad,New Caledonia,2025-01-29,2025-02-02,2025-02-03
1933,129,pending,132 John Cliff,Duffyview,Jamaica,2024-10-15,,
1934,406,delivered,77586 Kevin Oval Apt. 466,Port Richardburgh,Netherlands,2024-11-10,2024-11-12,2024-11-19
1935,323,shipped,35636 Smith Roads,East Scott,Cameroon,2024-02-03,2024-02-07,
1936,288,delivered,94490 Knight Manors,East Jenniferton,Angola,2024-07-14,2024-07-17,2024-07-19
1937,32,returned,011 Lang Port,Jimland,Montenegro,2025-04-04,2025-04-08,2025-04-10
1938,108,delivered,2313 Gaines Wall Apt. 696,Grantburgh,Holy See (Vatican City State),2025-11-01,2025-11-03,2025-11-04
1939,196,delivered,22163 Jake Unions Apt. 675,Herringstad,Jordan,2025-12-01,2025-12-03,2025-12-07
1940,257,delivered,420 Anderson Brooks Suite 933,Cannonshire,United States Virgin Islands,2023-09-30,2023-10-01,2023-10-03
1941,94,returned,5185 Kayla Glen Suite 148,Lake Nicole,Albania,2024-11-08,2024-11-09,2024-11-10
1942,187,shipped,30965 Swanson Vista Apt. 294,Obrienside,Malta,2025-10-08,2025-10-09,
1943,368,delivered,74684 Amber Run Suite 984,North Sharonhaven,Croatia,2025-02-27,2025-03-04,2025-03-05
1944,132,delivered,11008 Betty Village,Markshaven,Argentina,2024-11-29,2024-12-02,2024-12-05
1945,186,delivered,4496 Whitaker Shore,Cohentown,Namibia,2023-06-17,2023-06-20,2023-06-21
1946,62,delivered,2234 Jeanette Plains Apt. 312,East Brian,Vanuatu,2024-10-04,2024-10-08,2024-10-13
1947,435,cancelled,936 Amanda Harbors,Lake Michael,India,2025-09-04,,
1948,489,delivered,4320 Katrina Trail,Robertmouth,Togo,2025-12-10,2025-12-11,2025-12-16
1949,309,delivered,682 Barnes Shores Apt. 945,Michaelstad,Brazil,2025-08-16,2025-08-21,2025-08-27
1950,255,delivered,82017 Jamie Mews,Martinland,Mongolia,2025-07-17,2025-07-20,2025-07-25
1951,12,delivered,360 Bianca Gardens,Port Amy,Guernsey,2024-02-17,2024-02-19,2024-02-22
1952,126,shipped,167 Kiara Mount,East Mark,Micronesia,2025-06-04,2025-06-05,
1953,424,delivered,592 Heather Lights Suite 743,Port David,Turks and Caicos Islands,2025-12-25,2025-12-28,2025-12-30
1954,189,delivered,65906 Douglas Oval,Grayland,Kuwait,2025-10-09,2025-10-11,2025-10-18
1955,459,shipped,56138 Beard Lane Suite 606,Mccormickville,Mauritania,2024-03-25,2024-03-28,
1956,434,shipped,89477 Montgomery River,West Yvette,Tokelau,2024-06-28,2024-07-02,
1957,439,confirmed,43760 Jeffrey Highway Suite 446,Hortonchester,Pakistan,2025-06-20,,
1958,29,delivered,8904 Shields Islands,Port Josephfort,Saint Helena,2025-01-04,2025-01-07,2025-01-10
1959,299,delivered,7672 Jason Circle,Mcdanielton,Belize,2025-01-24,2025-01-29,2025-02-03
1960,354,cancelled,64825 Wayne Manors,Mejiaberg,Bermuda,2025-06-23,,
1961,339,shipped,92996 Michael Summit Apt. 147,South Guymouth,France,2025-04-15,2025-04-17,
1962,438,delivered,5551 Fox Centers,Stewartmouth,Albania,2025-07-27,2025-07-29,2025-08-03
1963,115,cancelled,668 Luis Mill Suite 078,Flynnmouth,Haiti,2025-06-17,,
1964,175,delivered,029 Davis Ranch,Larsonberg,Kuwait,2025-08-17,2025-08-21,2025-08-23
1965,68,delivered,633 Jessica Meadow Suite 281,Lisaside,Eritrea,2025-11-30,2025-12-03,2025-12-07
1966,153,delivered,74368 Karen Park Suite 279,Brownview,Bouvet Island (Bouvetoya),2023-03-09,2023-03-14,2023-03-19
1967,223,delivered,96287 Macias Lights Suite 538,North Heatherstad,Turkmenistan,2025-06-09,2025-06-13,2025-06-17
1968,302,delivered,503 Robles Roads Apt. 968,New Daniel,Korea,2025-12-21,2025-12-26,2025-12-31
1969,480,delivered,444 King Inlet Apt. 755,Marshbury,Ukraine,2025-11-15,2025-11-19,2025-11-22
1970,230,confirmed,1590 Amy Oval,East Robert,Slovakia (Slovak Republic),2024-12-29,,
1971,207,shipped,9056 Mcknight Skyway,Lake Kaylamouth,Italy,2025-09-25,2025-09-26,
1972,107,delivered,95594 Irwin Summit,Jonesland,Bahrain,2025-12-10,2025-12-14,2025-12-21
1973,113,shipped,1783 Amber Centers,Taylorfurt,Saint Martin,2024-09-19,2024-09-23,
1974,11,delivered,42236 Brenda Ports Apt. 521,Port Margaret,Guernsey,2023-11-23,2023-11-25,2023-11-26
1975,245,pending,0067 Jones Ranch Apt. 309,Port Josephchester,Costa Rica,2023-01-15,,
1976,295,delivered,74889 Logan Haven Apt. 989,Gailside,Haiti,2025-01-04,2025-01-09,2025-01-16
1977,267,shipped,0528 Williams Pines Apt. 314,Patriciaside,Mayotte,2025-12-05,2025-12-07,
1978,326,shipped,4589 Sanchez Motorway Apt. 979,Smithport,Papua New Guinea,2022-06-16,2022-06-17,
1979,483,shipped,545 Garner Greens,Derekside,Mozambique,2025-04-18,2025-04-21,
1980,334,returned,3367 Smith Shores,North Nicole,Denmark,2025-06-01,2025-06-05,2025-06-06
1981,142,delivered,0064 Guerra Manor,Karenstad,Rwanda,2023-08-30,2023-08-31,2023-09-06
1982,150,delivered,60895 Danny Groves,Lake Edward,Botswana,2023-08-26,2023-08-29,2023-09-05
1983,235,delivered,75247 Johnson Estates Suite 777,Gibsonport,Cyprus,2025-11-28,2025-11-29,2025-12-06
1984,440,cancelled,4449 Richard Walk Suite 183,East Saraport,Saint Lucia,2025-09-13,,
1985,275,delivered,6698 Williams Ways Apt. 599,Sharonchester,Cyprus,2025-12-11,2025-12-13,2025-12-15
1986,133,shipped,7726 Simpson Port Suite 061,East Davidburgh,Guatemala,2024-05-15,2024-05-20,
1987,64,returned,4358 Heath Divide,Joanfurt,United States of America,2024-11-27,2024-12-01,2024-12-05
1988,246,pending,356 Alisha Ports Suite 452,Mcfarlandchester,Djibouti,2024-08-21,,
1989,45,delivered,1469 Singleton Brooks,Lake Christina,Guam,2025-11-03,2025-11-07,2025-11-09
1990,276,shipped,90946 Oliver Lane,Port Christopher,Guam,2024-07-04,2024-07-07,
1991,105,confirmed,40916 Stephenson Hills,Williamsborough,Saint Pierre and Miquelon,2024-02-08,,
1992,178,delivered,683 Castillo Vista,Lake Monica,Qatar,2024-11-21,2024-11-24,2024-11-30
1993,276,delivered,143 Mark Key Suite 658,Port Sydney,Cyprus,2024-09-27,2024-10-02,2024-10-07
1994,201,delivered,64734 Christopher Parks,Port Leslie,Palau,2025-12-28,2026-01-01,2026-01-07
1995,443,delivered,1301 Crystal Mountains,Dustinshire,Denmark,2022-11-29,2022-12-02,2022-12-07
1996,211,delivered,74720 Carpenter Junctions,East Tony,Namibia,2024-09-17,2024-09-22,2024-09-23
1997,485,delivered,69617 Jessica Branch,Port Anthony,Tunisia,2025-09-09,2025-09-12,2025-09-19
1998,363,delivered,71087 Blair Road,New Larryside,Malta,2023-03-30,2023-04-01,2023-04-05
1999,36,delivered,68228 Paul Junctions,North Mark,Ecuador,2022-03-24,2022-03-28,2022-03-29
2000,188,delivered,05085 Shawn Spring Suite 836,Reneefurt,Trinidad and Tobago,2025-12-08,2025-12-12,2025-12-13
